ENSMUSG00000074643	Cpne1	copine I [Source:MGI Symbol%3BAcc:MGI:2386621]
ENSMUSG00000098950	Gm28036	predicted gene%2C 28036 [Source:MGI Symbol%3BAcc:MGI:5547772]
ENSMUSG00000103285	Gm37274	predicted gene%2C 37274 [Source:MGI Symbol%3BAcc:MGI:5610502]
ENSMUSG00000089824	Rbm12	RNA binding motif protein 12 [Source:MGI Symbol%3BAcc:MGI:1922960]
ENSMUSG00000027618	Nfs1	nitrogen fixation gene 1 (S. cerevisiae) [Source:MGI Symbol%3BAcc:MGI:1316706]
ENSMUSG00000067847	Romo1	reactive oxygen species modulator 1 [Source:MGI Symbol%3BAcc:MGI:1914317]
ENSMUSG00000027620	Rbm39	RNA binding motif protein 39 [Source:MGI Symbol%3BAcc:MGI:2157953]
ENSMUSG00000038116	Phf20	PHD finger protein 20 [Source:MGI Symbol%3BAcc:MGI:2444148]
ENSMUSG00000046229	Scand1	SCAN domain-containing 1 [Source:MGI Symbol%3BAcc:MGI:1343132]
ENSMUSG00000038085	Cnbd2	cyclic nucleotide binding domain containing 2 [Source:MGI Symbol%3BAcc:MGI:1918123]
ENSMUSG00000027624	Epb41l1	erythrocyte membrane protein band 4.1 like 1 [Source:MGI Symbol%3BAcc:MGI:103010]
ENSMUSG00000027628	Aar2	AAR2 splicing factor homolog [Source:MGI Symbol%3BAcc:MGI:1915545]
ENSMUSG00000061689	Dlgap4	DLG associated protein 4 [Source:MGI Symbol%3BAcc:MGI:2138865]
ENSMUSG00000067818	Myl9	myosin%2C light polypeptide 9%2C regulatory [Source:MGI Symbol%3BAcc:MGI:2138915]
ENSMUSG00000062175	Tgif2	TGFB-induced factor homeobox 2 [Source:MGI Symbol%3BAcc:MGI:1915299]
ENSMUSG00000102323	Gm37790	predicted gene%2C 37790 [Source:MGI Symbol%3BAcc:MGI:5611018]
ENSMUSG00000074629	4930518I15Rik	RIKEN cDNA 4930518I15 gene [Source:MGI Symbol%3BAcc:MGI:1921954]
ENSMUSG00000027637	Rab5if	RAB5 interacting factor [Source:MGI Symbol%3BAcc:MGI:1914638]
ENSMUSG00000027636	Sla2	Src-like-adaptor 2 [Source:MGI Symbol%3BAcc:MGI:1925049]
ENSMUSG00000027634	Ndrg3	N-myc downstream regulated gene 3 [Source:MGI Symbol%3BAcc:MGI:1352499]
ENSMUSG00000027635	Dsn1	DSN1 homolog%2C MIS12 kinetochore complex component [Source:MGI Symbol%3BAcc:MGI:1914184]
ENSMUSG00000055485	Soga1	suppressor of glucose%2C autophagy associated 1 [Source:MGI Symbol%3BAcc:MGI:2444575]
ENSMUSG00000074628	Tldc2	TBC/LysM associated domain containing 2 [Source:MGI Symbol%3BAcc:MGI:2686178]
ENSMUSG00000027639	Samhd1	SAM domain and HD domain%2C 1 [Source:MGI Symbol%3BAcc:MGI:1927468]
ENSMUSG00000027641	Rbl1	RB transcriptional corepressor like 1 [Source:MGI Symbol%3BAcc:MGI:103300]
ENSMUSG00000074627	Mroh8	maestro heat-like repeat family member 8 [Source:MGI Symbol%3BAcc:MGI:3603828]
ENSMUSG00000027642	Rpn2	ribophorin II [Source:MGI Symbol%3BAcc:MGI:98085]
ENSMUSG00000027643	Ghrh	growth hormone releasing hormone [Source:MGI Symbol%3BAcc:MGI:95709]
ENSMUSG00000063019	Manbal	mannosidase%2C beta A%2C lysosomal-like [Source:MGI Symbol%3BAcc:MGI:1916411]
ENSMUSG00000027646	Src	Rous sarcoma oncogene [Source:MGI Symbol%3BAcc:MGI:98397]
ENSMUSG00000067787	Blcap	bladder cancer associated protein [Source:MGI Symbol%3BAcc:MGI:1858907]
ENSMUSG00000067786	Nnat	neuronatin [Source:MGI Symbol%3BAcc:MGI:104716]
ENSMUSG00000027649	Ctnnbl1	catenin%2C beta like 1 [Source:MGI Symbol%3BAcc:MGI:1913892]
ENSMUSG00000037843	Vstm2l	V-set and transmembrane domain containing 2-like [Source:MGI Symbol%3BAcc:MGI:2685537]
ENSMUSG00000027650	Tti1	TELO2 interacting protein 1 [Source:MGI Symbol%3BAcc:MGI:1922675]
ENSMUSG00000027651	Rprd1b	regulation of nuclear pre-mRNA domain containing 1B [Source:MGI Symbol%3BAcc:MGI:1917720]
ENSMUSG00000037820	Tgm2	transglutaminase 2%2C C polypeptide [Source:MGI Symbol%3BAcc:MGI:98731]
ENSMUSG00000037813	D630003M21Rik	RIKEN cDNA D630003M21 gene [Source:MGI Symbol%3BAcc:MGI:3606579]
ENSMUSG00000052922	Bpi	bactericidal permeablility increasing protein [Source:MGI Symbol%3BAcc:MGI:3045315]
ENSMUSG00000016024	Lbp	lipopolysaccharide binding protein [Source:MGI Symbol%3BAcc:MGI:1098776]
ENSMUSG00000044349	Snhg11	small nucleolar RNA host gene 11 [Source:MGI Symbol%3BAcc:MGI:2441845]
ENSMUSG00000027652	Ralgapb	Ral GTPase activating protein%2C beta subunit (non-catalytic) [Source:MGI Symbol%3BAcc:MGI:2444531]
ENSMUSG00000044405	Adig	adipogenin [Source:MGI Symbol%3BAcc:MGI:2675492]
ENSMUSG00000074625	Arhgap40	Rho GTPase activating protein 40 [Source:MGI Symbol%3BAcc:MGI:3649852]
ENSMUSG00000037771	Slc32a1	solute carrier family 32 (GABA vesicular transporter)%2C member 1 [Source:MGI Symbol%3BAcc:MGI:1194488]
ENSMUSG00000037761	Actr5	ARP5 actin-related protein 5 [Source:MGI Symbol%3BAcc:MGI:1924748]
ENSMUSG00000037754	Ppp1r16b	protein phosphatase 1%2C regulatory subunit 16B [Source:MGI Symbol%3BAcc:MGI:2151841]
ENSMUSG00000027654	Fam83d	family with sequence similarity 83%2C member D [Source:MGI Symbol%3BAcc:MGI:1919128]
ENSMUSG00000027655	Dhx35	DEAH (Asp-Glu-Ala-His) box polypeptide 35 [Source:MGI Symbol%3BAcc:MGI:1918965]
ENSMUSG00000074623	Gm826	predicted gene 826 [Source:MGI Symbol%3BAcc:MGI:2685672]
ENSMUSG00000074622	Mafb	v-maf musculoaponeurotic fibrosarcoma oncogene family%2C protein B (avian) [Source:MGI Symbol%3BAcc:MGI:104555]
ENSMUSG00000070544	Top1	topoisomerase (DNA) I [Source:MGI Symbol%3BAcc:MGI:98788]
ENSMUSG00000016933	Plcg1	phospholipase C%2C gamma 1 [Source:MGI Symbol%3BAcc:MGI:97615]
ENSMUSG00000035877	Zhx3	zinc fingers and homeoboxes 3 [Source:MGI Symbol%3BAcc:MGI:2444772]
ENSMUSG00000027412	Lpin3	lipin 3 [Source:MGI Symbol%3BAcc:MGI:1891342]
ENSMUSG00000050700	Emilin3	elastin microfibril interfacer 3 [Source:MGI Symbol%3BAcc:MGI:2389142]
ENSMUSG00000057133	Chd6	chromodomain helicase DNA binding protein 6 [Source:MGI Symbol%3BAcc:MGI:1918639]
ENSMUSG00000053141	Ptprt	protein tyrosine phosphatase%2C receptor type%2C T [Source:MGI Symbol%3BAcc:MGI:1321152]
ENSMUSG00000016921	Srsf6	serine and arginine-rich splicing factor 6 [Source:MGI Symbol%3BAcc:MGI:1915246]
ENSMUSG00000035576	L3mbtl1	L3MBTL1 histone methyl-lysine binding protein [Source:MGI Symbol%3BAcc:MGI:2676663]
ENSMUSG00000017868	Sgk2	serum/glucocorticoid regulated kinase 2 [Source:MGI Symbol%3BAcc:MGI:1351318]
ENSMUSG00000017858	Ift52	intraflagellar transport 52 [Source:MGI Symbol%3BAcc:MGI:2387217]
ENSMUSG00000017861	Mybl2	myeloblastosis oncogene-like 2 [Source:MGI Symbol%3BAcc:MGI:101785]
ENSMUSG00000070708	Gtsf1l	gametocyte specific factor 1-like [Source:MGI Symbol%3BAcc:MGI:1915486]
ENSMUSG00000074607	Tox2	TOX high mobility group box family member 2 [Source:MGI Symbol%3BAcc:MGI:3611233]
ENSMUSG00000017817	Jph2	junctophilin 2 [Source:MGI Symbol%3BAcc:MGI:1891496]
ENSMUSG00000035399	Oser1	oxidative stress responsive serine rich 1 [Source:MGI Symbol%3BAcc:MGI:1913930]
ENSMUSG00000017943	Gdap1l1	ganglioside-induced differentiation-associated protein 1-like 1 [Source:MGI Symbol%3BAcc:MGI:2385163]
ENSMUSG00000048486	Fitm2	fat storage-inducing transmembrane protein 2 [Source:MGI Symbol%3BAcc:MGI:2444508]
ENSMUSG00000078949	R3hdml	R3H domain containing-like [Source:MGI Symbol%3BAcc:MGI:3650937]
ENSMUSG00000017950	Hnf4a	hepatic nuclear factor 4%2C alpha [Source:MGI Symbol%3BAcc:MGI:109128]
ENSMUSG00000017679	Ttpal	tocopherol (alpha) transfer protein-like [Source:MGI Symbol%3BAcc:MGI:1923330]
ENSMUSG00000017707	Serinc3	serine incorporator 3 [Source:MGI Symbol%3BAcc:MGI:1349457]
ENSMUSG00000035268	Pkig	protein kinase inhibitor%2C gamma [Source:MGI Symbol%3BAcc:MGI:1343086]
ENSMUSG00000017697	Ada	adenosine deaminase [Source:MGI Symbol%3BAcc:MGI:87916]
ENSMUSG00000027656	Ccn5	cellular communication network factor 5 [Source:MGI Symbol%3BAcc:MGI:1328326]
ENSMUSG00000035238	Kcnk15	potassium channel%2C subfamily K%2C member 15 [Source:MGI Symbol%3BAcc:MGI:2675209]
ENSMUSG00000035226	Rims4	regulating synaptic membrane exocytosis 4 [Source:MGI Symbol%3BAcc:MGI:2674366]
ENSMUSG00000018326	Ywhab	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein%2C beta polypeptide [Source:MGI Symbol%3BAcc:MGI:1891917]
ENSMUSG00000054582	Pabpc1l	poly(A) binding protein%2C cytoplasmic 1-like [Source:MGI Symbol%3BAcc:MGI:1922908]
ENSMUSG00000018322	Tomm34	translocase of outer mitochondrial membrane 34 [Source:MGI Symbol%3BAcc:MGI:1914395]
ENSMUSG00000018209	Stk4	serine/threonine kinase 4 [Source:MGI Symbol%3BAcc:MGI:1929004]
ENSMUSG00000040164	Kcns1	K+ voltage-gated channel%2C subfamily S%2C 1 [Source:MGI Symbol%3BAcc:MGI:1197019]
ENSMUSG00000040154	Wfdc5	WAP four-disulfide core domain 5 [Source:MGI Symbol%3BAcc:MGI:2384800]
ENSMUSG00000042845	Wfdc12	WAP four-disulfide core domain 12 [Source:MGI Symbol%3BAcc:MGI:2183434]
ENSMUSG00000051769	Wfdc15a	WAP four-disulfide core domain 15A [Source:MGI Symbol%3BAcc:MGI:1915471]
ENSMUSG00000018211	Wfdc15b	WAP four-disulfide core domain 15B [Source:MGI Symbol%3BAcc:MGI:2445041]
ENSMUSG00000040132	Semg1	semenogelin 1 [Source:MGI Symbol%3BAcc:MGI:1858275]
ENSMUSG00000050383	Svs3b	seminal vesicle secretory protein 3B [Source:MGI Symbol%3BAcc:MGI:3583778]
ENSMUSG00000016998	Svs4	seminal vesicle secretory protein 4 [Source:MGI Symbol%3BAcc:MGI:98450]
ENSMUSG00000017003	Svs3a	seminal vesicle secretory protein 3A [Source:MGI Symbol%3BAcc:MGI:1927635]
ENSMUSG00000017000	Svs6	seminal vesicle secretory protein 6 [Source:MGI Symbol%3BAcc:MGI:106178]
ENSMUSG00000017004	Svs5	seminal vesicle secretory protein 5 [Source:MGI Symbol%3BAcc:MGI:98453]
ENSMUSG00000017002	Slpi	secretory leukocyte peptidase inhibitor [Source:MGI Symbol%3BAcc:MGI:109297]
ENSMUSG00000016995	Matn4	matrilin 4 [Source:MGI Symbol%3BAcc:MGI:1328314]
ENSMUSG00000017007	Rbpjl	recombination signal binding protein for immunoglobulin kappa J region-like [Source:MGI Symbol%3BAcc:MGI:1196616]
ENSMUSG00000017009	Sdc4	syndecan 4 [Source:MGI Symbol%3BAcc:MGI:1349164]
ENSMUSG00000045503	Sys1	SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae) [Source:MGI Symbol%3BAcc:MGI:1913710]
ENSMUSG00000090996	Gm20458	predicted gene 20458 [Source:MGI Symbol%3BAcc:MGI:5141923]
ENSMUSG00000017720	Trp53tg5	transformation related protein 53 target 5 [Source:MGI Symbol%3BAcc:MGI:1920853]
ENSMUSG00000017734	Dbndd2	dysbindin (dystrobrevin binding protein 1) domain containing 2 [Source:MGI Symbol%3BAcc:MGI:106562]
ENSMUSG00000017721	Pigt	phosphatidylinositol glycan anchor biosynthesis%2C class T [Source:MGI Symbol%3BAcc:MGI:1926178]
ENSMUSG00000017723	Wfdc2	WAP four-disulfide core domain 2 [Source:MGI Symbol%3BAcc:MGI:1914951]
ENSMUSG00000074596	Spint3	serine peptidase inhibitor%2C Kunitz type%2C 3 [Source:MGI Symbol%3BAcc:MGI:3651470]
ENSMUSG00000074595	Wfdc6a	WAP four-disulfide core domain 6A [Source:MGI Symbol%3BAcc:MGI:2684968]
ENSMUSG00000017733	Eppin	epididymal peptidase inhibitor [Source:MGI Symbol%3BAcc:MGI:1922776]
ENSMUSG00000070533	Wfdc8	WAP four-disulfide core domain 8 [Source:MGI Symbol%3BAcc:MGI:2685552]
ENSMUSG00000070531	Wfdc6b	WAP four-disulfide core domain 6B [Source:MGI Symbol%3BAcc:MGI:3575430]
ENSMUSG00000070530	Wfdc16	WAP four-disulfide core domain 16 [Source:MGI Symbol%3BAcc:MGI:2670994]
ENSMUSG00000074594	Wfdc9	WAP four-disulfide core domain 9 [Source:MGI Symbol%3BAcc:MGI:3652032]
ENSMUSG00000070529	Wfdc10	WAP four-disulfide core domain 10 [Source:MGI Symbol%3BAcc:MGI:3616889]
ENSMUSG00000078940	Wfdc11	WAP four-disulfide core domain 11 [Source:MGI Symbol%3BAcc:MGI:3651686]
ENSMUSG00000067704	Wfdc13	WAP four-disulfide core domain 13 [Source:MGI Symbol%3BAcc:MGI:3582777]
ENSMUSG00000017310	Spint4	serine protease inhibitor%2C Kunitz type 4 [Source:MGI Symbol%3BAcc:MGI:1925489]
ENSMUSG00000074593	Spint5	serine protease inhibitor%2C Kunitz type 5 [Source:MGI Symbol%3BAcc:MGI:3651687]
ENSMUSG00000076434	Wfdc3	WAP four-disulfide core domain 3 [Source:MGI Symbol%3BAcc:MGI:1923897]
ENSMUSG00000017299	Dnttip1	deoxynucleotidyltransferase%2C terminal%2C interacting protein 1 [Source:MGI Symbol%3BAcc:MGI:1923483]
ENSMUSG00000001403	Ube2c	ubiquitin-conjugating enzyme E2C [Source:MGI Symbol%3BAcc:MGI:1915862]
ENSMUSG00000017300	Tnnc2	troponin C2%2C fast [Source:MGI Symbol%3BAcc:MGI:98780]
ENSMUSG00000050373	Snx21	sorting nexin family member 21 [Source:MGI Symbol%3BAcc:MGI:1917729]
ENSMUSG00000017307	Acot8	acyl-CoA thioesterase 8 [Source:MGI Symbol%3BAcc:MGI:2158201]
ENSMUSG00000045822	Zswim3	zinc finger SWIM-type containing 3 [Source:MGI Symbol%3BAcc:MGI:1914788]
ENSMUSG00000017764	Zswim1	zinc finger SWIM-type containing 1 [Source:MGI Symbol%3BAcc:MGI:1919221]
ENSMUSG00000017767	Spata25	spermatogenesis associated 25 [Source:MGI Symbol%3BAcc:MGI:1922892]
ENSMUSG00000039873	Neurl2	neuralized E3 ubiquitin protein ligase 2 [Source:MGI Symbol%3BAcc:MGI:3043305]
ENSMUSG00000017760	Ctsa	cathepsin A [Source:MGI Symbol%3BAcc:MGI:97748]
ENSMUSG00000017754	Pltp	phospholipid transfer protein [Source:MGI Symbol%3BAcc:MGI:103151]
ENSMUSG00000039849	Pcif1	phosphorylated CTD interacting factor 1 [Source:MGI Symbol%3BAcc:MGI:2443858]
ENSMUSG00000039834	Zfp335	zinc finger protein 335 [Source:MGI Symbol%3BAcc:MGI:2682313]
ENSMUSG00000017737	Mmp9	matrix metallopeptidase 9 [Source:MGI Symbol%3BAcc:MGI:97011]
ENSMUSG00000017740	Slc12a5	solute carrier family 12%2C member 5 [Source:MGI Symbol%3BAcc:MGI:1862037]
ENSMUSG00000039804	Ncoa5	nuclear receptor coactivator 5 [Source:MGI Symbol%3BAcc:MGI:2385165]
ENSMUSG00000017652	Cd40	CD40 antigen [Source:MGI Symbol%3BAcc:MGI:88336]
ENSMUSG00000078935	1700025C18Rik	RIKEN cDNA 1700025C18 gene [Source:MGI Symbol%3BAcc:MGI:1919461]
ENSMUSG00000053166	Cdh22	cadherin 22 [Source:MGI Symbol%3BAcc:MGI:1341843]
ENSMUSG00000017664	Slc35c2	solute carrier family 35%2C member C2 [Source:MGI Symbol%3BAcc:MGI:2385166]
ENSMUSG00000017670	Elmo2	engulfment and cell motility 2 [Source:MGI Symbol%3BAcc:MGI:2153045]
ENSMUSG00000056824	Zfp663	zinc finger protein 663 [Source:MGI Symbol%3BAcc:MGI:2685854]
ENSMUSG00000017667	Zfp334	zinc finger protein 334 [Source:MGI Symbol%3BAcc:MGI:2388656]
ENSMUSG00000027670	Ocstamp	osteoclast stimulatory transmembrane protein [Source:MGI Symbol%3BAcc:MGI:1921864]
ENSMUSG00000018459	Slc13a3	solute carrier family 13 (sodium-dependent dicarboxylate transporter)%2C member 3 [Source:MGI Symbol%3BAcc:MGI:2149635]
ENSMUSG00000039725	Trp53rka	transformation related protein 53 regulating kinase A [Source:MGI Symbol%3BAcc:MGI:1918294]
ENSMUSG00000027661	Slc2a10	solute carrier family 2 (facilitated glucose transporter)%2C member 10 [Source:MGI Symbol%3BAcc:MGI:2156687]
ENSMUSG00000017897	Eya2	EYA transcriptional coactivator and phosphatase 2 [Source:MGI Symbol%3BAcc:MGI:109341]
ENSMUSG00000039671	Zmynd8	zinc finger%2C MYND-type containing 8 [Source:MGI Symbol%3BAcc:MGI:1918025]
ENSMUSG00000027678	Ncoa3	nuclear receptor coactivator 3 [Source:MGI Symbol%3BAcc:MGI:1276535]
ENSMUSG00000006800	Sulf2	sulfatase 2 [Source:MGI Symbol%3BAcc:MGI:1919293]
ENSMUSG00000039621	Prex1	phosphatidylinositol-3%2C4%2C5-trisphosphate-dependent Rac exchange factor 1 [Source:MGI Symbol%3BAcc:MGI:3040696]
ENSMUSG00000042854	Trp53rkb	transformation related protein 53 regulating kinase B [Source:MGI Symbol%3BAcc:MGI:1914050]
ENSMUSG00000074582	Arfgef2	ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited) [Source:MGI Symbol%3BAcc:MGI:2139354]
ENSMUSG00000002718	Cse1l	chromosome segregation 1-like (S. cerevisiae) [Source:MGI Symbol%3BAcc:MGI:1339951]
ENSMUSG00000039536	Stau1	staufen double-stranded RNA binding protein 1 [Source:MGI Symbol%3BAcc:MGI:1338864]
ENSMUSG00000017999	Ddx27	DEAD box helicase 27 [Source:MGI Symbol%3BAcc:MGI:2385884]
ENSMUSG00000039501	Znfx1	zinc finger%2C NFX1-type containing 1 [Source:MGI Symbol%3BAcc:MGI:2138982]
ENSMUSG00000050556	Kcnb1	potassium voltage gated channel%2C Shab-related subfamily%2C member 1 [Source:MGI Symbol%3BAcc:MGI:96666]
ENSMUSG00000017969	Ptgis	prostaglandin I2 (prostacyclin) synthase [Source:MGI Symbol%3BAcc:MGI:1097156]
ENSMUSG00000017929	B4galt5	UDP-Gal:betaGlcNAc beta 1%2C4-galactosyltransferase%2C polypeptide 5 [Source:MGI Symbol%3BAcc:MGI:1927169]
ENSMUSG00000039463	Slc9a8	solute carrier family 9 (sodium/hydrogen exchanger)%2C member 8 [Source:MGI Symbol%3BAcc:MGI:1924281]
ENSMUSG00000047030	Spata2	spermatogenesis associated 2 [Source:MGI Symbol%3BAcc:MGI:2146885]
ENSMUSG00000006418	Rnf114	ring finger protein 114 [Source:MGI Symbol%3BAcc:MGI:1933159]
ENSMUSG00000042821	Snai1	snail family zinc finger 1 [Source:MGI Symbol%3BAcc:MGI:98330]
ENSMUSG00000078923	Ube2v1	ubiquitin-conjugating enzyme E2 variant 1 [Source:MGI Symbol%3BAcc:MGI:1913839]
ENSMUSG00000089739	Gm20431	predicted gene 20431 [Source:MGI Symbol%3BAcc:MGI:5141896]
ENSMUSG00000090213	Peds1	plasmanylethanolamine desaturase 1 [Source:MGI Symbol%3BAcc:MGI:2142624]
ENSMUSG00000056501	Cebpb	CCAAT/enhancer binding protein (C/EBP)%2C beta [Source:MGI Symbol%3BAcc:MGI:88373]
ENSMUSG00000027540	Ptpn1	protein tyrosine phosphatase%2C non-receptor type 1 [Source:MGI Symbol%3BAcc:MGI:97805]
ENSMUSG00000074577	Ripor3	RIPOR family member 3 [Source:MGI Symbol%3BAcc:MGI:1916803]
ENSMUSG00000044641	Pard6b	par-6 family cell polarity regulator beta [Source:MGI Symbol%3BAcc:MGI:2135605]
ENSMUSG00000051149	Adnp	activity-dependent neuroprotective protein [Source:MGI Symbol%3BAcc:MGI:1338758]
ENSMUSG00000093752	Gm20716	predicted gene 20716 [Source:MGI Symbol%3BAcc:MGI:5313163]
ENSMUSG00000078919	Dpm1	dolichol-phosphate (beta-D) mannosyltransferase 1 [Source:MGI Symbol%3BAcc:MGI:1330239]
ENSMUSG00000074576	Mocs3	molybdenum cofactor synthesis 3 [Source:MGI Symbol%3BAcc:MGI:1916622]
ENSMUSG00000074575	Kcng1	potassium voltage-gated channel%2C subfamily G%2C member 1 [Source:MGI Symbol%3BAcc:MGI:3616086]
ENSMUSG00000027544	Nfatc2	nuclear factor of activated T cells%2C cytoplasmic%2C calcineurin dependent 2 [Source:MGI Symbol%3BAcc:MGI:102463]
ENSMUSG00000027546	Atp9a	ATPase%2C class II%2C type 9A [Source:MGI Symbol%3BAcc:MGI:1330826]
ENSMUSG00000027547	Sall4	spalt like transcription factor 4 [Source:MGI Symbol%3BAcc:MGI:2139360]
ENSMUSG00000027551	Zfp64	zinc finger protein 64 [Source:MGI Symbol%3BAcc:MGI:107342]
ENSMUSG00000078912	Gm11011	predicted gene 11011 [Source:MGI Symbol%3BAcc:MGI:3779229]
ENSMUSG00000103662	Gm34294	predicted gene%2C 34294 [Source:MGI Symbol%3BAcc:MGI:5593453]
ENSMUSG00000047907	Tshz2	teashirt zinc finger family member 2 [Source:MGI Symbol%3BAcc:MGI:2153084]
ENSMUSG00000103935	AY702102	cDNA sequence AY702102 [Source:MGI Symbol%3BAcc:MGI:3525150]
ENSMUSG00000052056	Zfp217	zinc finger protein 217 [Source:MGI Symbol%3BAcc:MGI:2685408]
ENSMUSG00000013523	Bcas1	brain enriched myelin associated protein 1 [Source:MGI Symbol%3BAcc:MGI:1924210]
ENSMUSG00000038567	Cyp24a1	cytochrome P450%2C family 24%2C subfamily a%2C polypeptide 1 [Source:MGI Symbol%3BAcc:MGI:88593]
ENSMUSG00000052033	Pfdn4	prefoldin 4 [Source:MGI Symbol%3BAcc:MGI:1923512]
ENSMUSG00000043583	4930470P17Rik	RIKEN cDNA 4930470P17 gene [Source:MGI Symbol%3BAcc:MGI:1914887]
ENSMUSG00000027560	Dok5	docking protein 5 [Source:MGI Symbol%3BAcc:MGI:1924079]
ENSMUSG00000067578	Cbln4	cerebellin 4 precursor protein [Source:MGI Symbol%3BAcc:MGI:2154433]
ENSMUSG00000038537	Mc3r	melanocortin 3 receptor [Source:MGI Symbol%3BAcc:MGI:96929]
ENSMUSG00000027495	Fam210b	family with sequence similarity 210%2C member B [Source:MGI Symbol%3BAcc:MGI:1914267]
ENSMUSG00000027496	Aurka	aurora kinase A [Source:MGI Symbol%3BAcc:MGI:894678]
ENSMUSG00000027498	Cstf1	cleavage stimulation factor%2C 3' pre-RNA%2C subunit 1 [Source:MGI Symbol%3BAcc:MGI:1914587]
ENSMUSG00000074570	Cass4	Cas scaffolding protein family member 4 [Source:MGI Symbol%3BAcc:MGI:2444482]
ENSMUSG00000027502	Rtf2	replication termination factor 2 [Source:MGI Symbol%3BAcc:MGI:1913654]
ENSMUSG00000074569	Gcnt7	glucosaminyl (N-acetyl) transferase family member 7 [Source:MGI Symbol%3BAcc:MGI:3606143]
ENSMUSG00000027505	Fam209	family with sequence similarity 209 [Source:MGI Symbol%3BAcc:MGI:1923676]
ENSMUSG00000028640	Tfap2c	transcription factor AP-2%2C gamma [Source:MGI Symbol%3BAcc:MGI:106032]
ENSMUSG00000008999	Bmp7	bone morphogenetic protein 7 [Source:MGI Symbol%3BAcc:MGI:103302]
ENSMUSG00000005883	Spo11	SPO11 initiator of meiotic double stranded breaks [Source:MGI Symbol%3BAcc:MGI:1349669]
ENSMUSG00000027509	Rae1	ribonucleic acid export 1 [Source:MGI Symbol%3BAcc:MGI:1913929]
ENSMUSG00000027510	Rbm38	RNA binding motif protein 38 [Source:MGI Symbol%3BAcc:MGI:1889294]
ENSMUSG00000070495	Ctcfl	CCCTC-binding factor (zinc finger protein)-like [Source:MGI Symbol%3BAcc:MGI:3652571]
ENSMUSG00000027513	Pck1	phosphoenolpyruvate carboxykinase 1%2C cytosolic [Source:MGI Symbol%3BAcc:MGI:97501]
ENSMUSG00000027514	Zbp1	Z-DNA binding protein 1 [Source:MGI Symbol%3BAcc:MGI:1927449]
ENSMUSG00000038400	Pmepa1	prostate transmembrane protein%2C androgen induced 1 [Source:MGI Symbol%3BAcc:MGI:1929600]
ENSMUSG00000027518	1700021F07Rik	RIKEN cDNA 1700021F07 gene [Source:MGI Symbol%3BAcc:MGI:1919471]
ENSMUSG00000027517	Ankrd60	ankyrin repeat domain 60 [Source:MGI Symbol%3BAcc:MGI:1917315]
ENSMUSG00000027519	Rab22a	RAB22A%2C member RAS oncogene family [Source:MGI Symbol%3BAcc:MGI:105072]
ENSMUSG00000057047	1700010B08Rik	RIKEN cDNA 1700010B08 gene [Source:MGI Symbol%3BAcc:MGI:1922735]
ENSMUSG00000054455	Vapb	vesicle-associated membrane protein%2C associated protein B and C [Source:MGI Symbol%3BAcc:MGI:1928744]
ENSMUSG00000027522	Stx16	syntaxin 16 [Source:MGI Symbol%3BAcc:MGI:1923396]
ENSMUSG00000039263	Npepl1	aminopeptidase-like 1 [Source:MGI Symbol%3BAcc:MGI:2448523]
ENSMUSG00000027523	Gnas	GNAS (guanine nucleotide binding protein%2C alpha stimulating) complex locus [Source:MGI Symbol%3BAcc:MGI:95777]
ENSMUSG00000090625	Gm20721	predicted gene%2C 20721 [Source:MGI Symbol%3BAcc:MGI:5313030]
ENSMUSG00000016253	Nelfcd	negative elongation factor complex member C/D%2C Th1l [Source:MGI Symbol%3BAcc:MGI:1926424]
ENSMUSG00000016256	Ctsz	cathepsin Z [Source:MGI Symbol%3BAcc:MGI:1891190]
ENSMUSG00000016255	Tubb1	tubulin%2C beta 1 class VI [Source:MGI Symbol%3BAcc:MGI:107814]
ENSMUSG00000016252	Atp5e	ATP synthase%2C H+ transporting%2C mitochondrial F1 complex%2C epsilon subunit [Source:MGI Symbol%3BAcc:MGI:1855697]
ENSMUSG00000016257	Prelid3b	PRELI domain containing 3B [Source:MGI Symbol%3BAcc:MGI:1913640]
ENSMUSG00000050600	Zfp831	zinc finger protein 831 [Source:MGI Symbol%3BAcc:MGI:3641861]
ENSMUSG00000027524	Edn3	endothelin 3 [Source:MGI Symbol%3BAcc:MGI:95285]
ENSMUSG00000078906	Gm14444	predicted gene 14444 [Source:MGI Symbol%3BAcc:MGI:3652325]
ENSMUSG00000078905	Gm14393	predicted gene 14393 [Source:MGI Symbol%3BAcc:MGI:3649576]
ENSMUSG00000090093	Gm14399	predicted gene 14399 [Source:MGI Symbol%3BAcc:MGI:3650082]
ENSMUSG00000078902	Gm14443	predicted gene 14443 [Source:MGI Symbol%3BAcc:MGI:3652324]
ENSMUSG00000078903	Gm14391	predicted gene 14391 [Source:MGI Symbol%3BAcc:MGI:3709324]
ENSMUSG00000078901	Gm14440	predicted gene 14440 [Source:MGI Symbol%3BAcc:MGI:3702430]
ENSMUSG00000078899	Gm4631	predicted gene 4631 [Source:MGI Symbol%3BAcc:MGI:3782813]
ENSMUSG00000078898	Zfp968	zinc finger protein 968 [Source:MGI Symbol%3BAcc:MGI:3782903]
